AvgMonthVisits,AvgVisitDuration,BounceRate,Change,DesktopMobileShare,Domain,Favicon,HasAdsense,PagesPerVisit,Rank,Share,UniqueUsers
111971.664095,216.156534488,0.508498107803,-0.0255376373318,"[0.713700022173, 0.286299977827]",coam.org,https://site-images.similarcdn.com/image?url=coam.org&t=2&s=0&h=62d16793b51e201ebd804aedd8d421cfcddc87b94863c992186578d8a7e09a9a,False,4.06401317424,316472,0.00179669195806,43534.9161673
111815.58371,90.3899435425,0.726105171552,0.3168412157,"[0.395476541481, 0.604523458519]",ocearch.org,https://site-images.similarcdn.com/image?url=ocearch.org&t=2&s=0&h=f79279a237d715e3dd2f7454aca4b8ce489542b97b70f8b9d38e69c807b1fb34,False,1.63808426313,465535,0.00179418749969,56234.2829541
105789.459205,72.9774285648,0.851108001063,0.720830177245,"[0.174388432776, 0.825611567224]",jillcastle.com,https://site-images.similarcdn.com/image?url=jillcastle.com&t=2&s=0&h=2a4cb87911f0baaedfe7ebc6f7f317819ee4e39b799d8b8458d64ea36591df9c,True,1.32092426134,573104,0.00169749259456,40045.5326641
103863.979506,160.967909612,0.526458183585,0.075604863777,"[0.48307973781, 0.51692026219]",cleu.edu.mx,https://site-images.similarcdn.com/image?url=cleu.edu.mx&t=2&s=0&h=25f1a3750c7d708992e2fde5d5fc4465580e4937c61b7163f3186f78afe01728,False,4.11424726302,320767,0.00166659643955,49526.8246602
103411.846121,178.46897967,0.555546140234,-0.0429602407794,"[0.706221203075, 0.293778796925]",ordinearchitetti.mi.it,https://site-images.similarcdn.com/image?url=ordinearchitetti.mi.it&t=2&s=0&h=fed5bbc55ee07424e49aca48d1ff4ff7475b0b24ce1a924bfbd732dcefacd1c8,False,4.89018396524,314239,0.00165934152891,33950.5545238
103042.381651,92.5499609197,0.729116424375,-0.18104350351,"[0.245765102261, 0.754234897739]",hitvk.com,https://site-images.similarcdn.com/image?url=hitvk.com&t=2&s=0&h=1bc4ac490fa53cb6003d20257be6ee62c04c80a0d8926e4423ae2e2a7da62563,True,1.80665680635,463459,0.00165341311974,62385.612614
102989.320452,259.33329934,0.274987181294,-0.0314017289321,"[0.191062546014, 0.808937453986]",wbmcc.nic.in,https://site-images.similarcdn.com/image?url=wbmcc.nic.in&t=2&s=0&h=1cff4bf6417ace2a74c603ef3b02e32fb002da41b151b3d915d49a557446e465,False,4.95062900492,332075,0.00165256170227,15328.451042
99487.997472,156.690105536,0.684505917688,0.270540879692,"[0.305522009784, 0.694477990216]",tuttobarche.it,https://site-images.similarcdn.com/image?url=tuttobarche.it&t=2&s=0&h=7f0aaf8aaddfd7ab1881ca319f092ef9582fa2a7049d17edd1a5f30f2f0dd445,False,3.20843731798,394737,0.00159637964147,47161.9733459
99393.7184626,212.262822171,0.491500040037,0.0444933466141,"[0.569681270125, 0.430318729875]",mecklenburg.nc.us,https://site-images.similarcdn.com/image?url=mecklenburg.nc.us&t=2&s=0&h=fcaea19f5423b7ca1fc6ec477f05122cc52a1d943450ab36092534d9ed4a2fc0,False,3.37214924138,382123,0.001594866845,40101.1635168
99230.6020833,123.660805616,0.799736542323,0.0963879086033,"[0.496590639545, 0.503409360455]",archgo.com,https://site-images.similarcdn.com/image?url=archgo.com&t=2&s=0&h=bf02de726bfcfec7dfadc31a6eb074274ab3a791054b8d6ceac96278e56c0371,False,2.03849015977,479469,0.00159224948739,36550.6352161
98427.4723688,81.1430035894,0.801327424904,0.176795207061,"[0.627237425966, 0.372762574034]",arquine.com,https://site-images.similarcdn.com/image?url=arquine.com&t=2&s=0&h=77f0e0c6c00a1dc91a0ba68499db0d57d8a7dd447ef83ee65a8cf57d69cb3bd1,True,1.49444298091,516128,0.00157936250646,44855.4550782
95742.9384272,178.825607975,0.538359095664,-0.243401894935,"[0.612458631939, 0.387541368061]",jkbrickworks.com,https://site-images.similarcdn.com/image?url=jkbrickworks.com&t=2&s=0&h=6eba4a36fe3ab7cc4261e200a2ee0ea641915f196c1ea720da20ddf3efd629e1,False,3.49740199328,387344,0.00153628660344,38631.376607
93387.0461009,142.119313028,0.669043750013,-0.0577801372556,"[0.687679841812, 0.312320158188]",icomos.org,https://site-images.similarcdn.com/image?url=icomos.org&t=2&s=0&h=f4b9198f1a17debf1f0a283d0b6f83d684effc529622ebf9f2377ab76f1c9761,False,2.45023521115,441746,0.00149848406803,40162.3307225
90715.8641036,154.565068072,0.627312749184,-0.156033458854,"[0.421105629826, 0.578894370174]",sydneylivingmuseums.com.au,https://site-images.similarcdn.com/image?url=sydneylivingmuseums.com.au&t=2&s=0&h=7b0245b0a7944230132497c95fe148077b45ebb2d804374a8ed641ab3eb1a92a,False,2.81647955677,449226,0.00145562240967,44936.4160973
90498.002658,117.053275973,0.758366695078,-0.103450628519,"[0.221899188984, 0.778100811016]",historyofroyalwomen.com,https://site-images.similarcdn.com/image?url=historyofroyalwomen.com&t=2&s=0&h=39a38e63d67497aefb9cc28bbb5d33a986c9765d2edab6fe1e691785cdfd7a02,True,1.6362697417,591771,0.00145212661535,29988.4968603
89732.2256619,176.532242206,0.674224637732,-0.132363992035,"[0.294077341836, 0.705922658164]",viviamsterdam.it,https://site-images.similarcdn.com/image?url=viviamsterdam.it&t=2&s=0&h=e646bc12f03d2e93d2bfbd25e45e96d49fae215917757dfd803f841797c7a5f9,True,1.77314399665,557361,0.00143983899435,39235.4903146
89654.553116,237.955215016,0.415055859746,0.0448769525054,"[0.594926209985, 0.405073790015]",ferrum.com,https://site-images.similarcdn.com/image?url=ferrum.com&t=2&s=0&h=a50d685c8ffdc90df582026f896bbfce45da4ad9e4c1ee106fb4bcbb91b361e5,False,5.55586451664,331650,0.0014385926644,43786.0895411
89172.7186216,68.4051584101,0.754494018282,0.0652807638588,"[0.52984965061, 0.47015034939]",castlesandmanorhouses.com,https://site-images.similarcdn.com/image?url=castlesandmanorhouses.com&t=2&s=0&h=f7b9ac4910c0b2444d43d97aaf2105b25e6c4d2b80bea46fa3c0e3c2e2e37dc3,False,1.56233632563,562434,0.00143086117119,38300.6567045
88619.8505883,162.279276561,0.402525052582,-0.129500659751,"[0.554298956935, 0.445701043065]",heritageunits.com,https://site-images.similarcdn.com/image?url=heritageunits.com&t=2&s=0&h=5adc5778294d7f7aad181db067f047490f4a6cdfbe22083b8b5adbdb667e7063,True,3.37439829489,423389,0.00142198987721,12948.0307298
85577.724268,0.430176307293,0.990746608144,26.6177463134,"[0.0487345304411, 0.951265469559]",meishutuku.com,https://site-images.similarcdn.com/image?url=meishutuku.com&t=2&s=0&h=9035e40ae78abeebc1c1a308144bcfd29576d43d01532f05098f34fce9266d06,False,1.0190137438,826434,0.00137317606401,20251.1411998
85291.6616118,75.460433169,0.835780333979,0.16807291361,"[0.362167958455, 0.637832041545]",kitapeki.com,https://site-images.similarcdn.com/image?url=kitapeki.com&t=2&s=0&h=3c10049ebe0c3b321dae3df0fe90e4eebd9eed5a4865262cdb4204c403b33453,False,1.30258095171,618666,0.00136858591633,47458.4596789
83416.4883392,61.5703614419,0.827674301183,0.0916121200366,"[0.438279356142, 0.561720643858]",hiddencityphila.org,https://site-images.similarcdn.com/image?url=hiddencityphila.org&t=2&s=0&h=c4cddd3cfb67f81158ac53d03f530c74f97653007a20c7a95a1eed59042daca0,False,1.35295307657,637055,0.00133849697583,38442.9499639
83173.8218497,45.5776629196,0.847015497751,0.534153303205,"[0.205977349269, 0.794022650731]",vavik96.com,https://site-images.similarcdn.com/image?url=vavik96.com&t=2&s=0&h=f19e6a00f101a82ec7b435ac0f6c097d42ad3f01707871d8a8d52cf0ad9c9712,True,1.11869151365,736085,0.00133460316096,26792.2041485
82730.3338525,104.759677757,0.220864348433,0.453693943654,"[0.191185556324, 0.808814443676]",cathedral.edu.br,https://site-images.similarcdn.com/image?url=cathedral.edu.br&t=2&s=0&h=81e43fb2a9dc8fed5dddf929c3939179c3fcd2388076f6a9607172b18b81d7c5,False,5.7505161195,404717,0.0013274869738,18684.9263056
80824.6255578,118.817692381,0.725548302276,0.15954597525,"[0.679957217596, 0.320042782404]",arquitecturaviva.com,https://site-images.similarcdn.com/image?url=arquitecturaviva.com&t=2&s=0&h=64537191324ee85fade1b99dd963123109369bee4e14669d951dee3b0099ca1d,False,1.93929967595,538939,0.0012969080698,34021.0619889
80805.0317688,105.168792871,0.822835897061,-0.115951471306,"[1.0, 0.0]",archiname.com,https://site-images.similarcdn.com/image?url=archiname.com&t=2&s=0&h=5361b4c440d53842c4787c7c46ab6911025b4a8f7eead533fc9bf7a2686ffd46,False,1.26908270247,629420,0.0012965936688,14996.1643509
79751.6762165,95.5525112325,0.697350863125,0.230636993578,"[0.267310823202, 0.732689176798]",domburg.com,https://site-images.similarcdn.com/image?url=domburg.com&t=2&s=0&h=5579124aa556e91334d9c401b79541568c9ab5b557dd7e80f634d29f49b796b3,True,2.24901070452,569483,0.00127969157607,23750.7145103
79353.0857379,98.8340398567,0.684760294015,-0.0724205930356,"[0.637493565077, 0.362506434923]",architettiroma.it,https://site-images.similarcdn.com/image?url=architettiroma.it&t=2&s=0&h=c54b86b1bc0b83769feede3995839004dae917ecea25fa4ab8f134d6acb10869,False,2.34738473688,504214,0.00127329581234,43984.3465167
79093.5554648,67.5082966358,0.813111426721,0.0507017948937,"[0.642239559085, 0.357760440915]",arquitecturaenacero.org,https://site-images.similarcdn.com/image?url=arquitecturaenacero.org&t=2&s=0&h=13ac2b24711c031d246cf09ad8c00e729aa6b32c50cae81a75b0ee1c1ef45ddf,False,1.44201611793,612959,0.00126913140201,40132.3671495
78765.2534704,97.1989296586,0.70237012063,0.064815626135,"[0.621394349489, 0.378605650511]",arquimaster.com.ar,https://site-images.similarcdn.com/image?url=arquimaster.com.ar&t=2&s=0&h=5abb6f68cfb4ab9bf69cd2fff484cf6752f25c7d0bc98369a60b2efbd3c27141,True,1.88303297565,552152,0.00126386348394,44650.0399048
78079.2418404,42.7503535737,0.816083858085,-0.175100127559,"[0.240548134626, 0.759451865374]",deuxiemeavis.fr,https://site-images.similarcdn.com/image?url=deuxiemeavis.fr&t=2&s=0&h=e0589f776db97726d24d5faf9d66d3991f2a4d0026880bb4413343f9c3919c93,False,1.54706849605,647403,0.00125285577419,43534.057965
77873.1204759,84.6860002577,0.733511555538,0.116014821759,"[0.484063151453, 0.515936848547]",is-arquitectura.es,https://site-images.similarcdn.com/image?url=is-arquitectura.es&t=2&s=0&h=99f73ebec05d77e84221f9f960aa44cc4b48aa108b1e4103f44ba165276cdfe9,True,2.19571211171,544302,0.00124954836065,38591.3077808
77616.7899129,174.920955317,0.583994338714,-0.287363578125,"[0.64934444189, 0.35065555811]",worldarchitecturenews.com,https://site-images.similarcdn.com/image?url=worldarchitecturenews.com&t=2&s=0&h=083659182fb5c6f347cc3df3b1a91f43a8504a8d7cf683b522d876271a897274,False,3.00354115391,480925,0.00124543529271,30346.0374298
76694.9523974,157.690508952,0.47801111564,-0.157743609899,"[0.667402877182, 0.332597122818]",youngarchitectscompetitions.com,https://site-images.similarcdn.com/image?url=youngarchitectscompetitions.com&t=2&s=0&h=e4c5f07933dcdde3c73939ef5b7477764ef11b82cfe8d3e879a22c91e3d4235a,False,4.61541854083,411277,0.0012306435321,29187.2039783
76386.5873974,55.2491467577,0.883959044369,45.5311364162,"[0.0, 1.0]",edarch.org,https://site-images.similarcdn.com/image?url=edarch.org&t=2&s=0&h=e35c36913c408dd6e31559c062ca1701a7ccaa069e6658121633387277064994,False,1.14276241474,165,0.00122569552208,26927.0
76011.0807965,36.5352015939,0.884767333337,-0.0652989092044,"[0.0297261837474, 0.970273816253]",bodrumlighthouse.com,https://site-images.similarcdn.com/image?url=bodrumlighthouse.com&t=2&s=0&h=cb591b13622f4808bac81156e7fb38028a7e5bd0cb4099c876fa163e0c57c3cc,True,1.86115242637,543277,0.00121967016115,50963.0568051
74208.1650639,196.733221108,0.470343390388,0.555114303964,"[0.377874162315, 0.622125837685]",kasteeldehaar.nl,https://site-images.similarcdn.com/image?url=kasteeldehaar.nl&t=2&s=0&h=0e377ddb01ae15a83f211f9fc472a1dbf67c83612c7d524e9900883eebb36d3d,False,3.18667182677,504854,0.00119074066168,37555.7616048
74040.2966905,122.755565728,0.613625128869,-0.431379676578,"[0.405073880702, 0.594926119298]",pritzkerprize.com,https://site-images.similarcdn.com/image?url=pritzkerprize.com&t=2&s=0&h=4c49963e139a2d2eae8fe942e6d297d5083185116bac018068344f6171a89549,False,1.94571652998,620413,0.0011880470538,27068.4801621
73409.1442636,100.04236574,0.797976514031,-0.0310016414196,"[0.325953429397, 0.674046570603]",historyofbridges.com,https://site-images.similarcdn.com/image?url=historyofbridges.com&t=2&s=0&h=44a9509460abbc6181b0e3363acd9759764f23feea8ea7a7e03ac0899c6bad91,True,1.43497576866,719546,0.00117791961219,28690.5537557
73349.3172673,158.044739794,0.637731387224,-0.263072296176,"[0.773684491734, 0.226315508266]",battlehouse.com,https://site-images.similarcdn.com/image?url=battlehouse.com&t=2&s=0&h=0333229ef71acd706d2c6a582ad9173e88498cbda5898a14b694a3c381749f03,False,3.45494006544,515672,0.00117695963107,14134.6270255
73014.827191,229.91057279,0.446712262381,-0.37370894707,"[0.423732430874, 0.576267569126]",compagnons-du-devoir.com,https://site-images.similarcdn.com/image?url=compagnons-du-devoir.com&t=2&s=0&h=bb680b876e228ada3956f9b36e54a79ae4fe8ca468610eb730bd1ff4d6bdc219,False,5.49968849107,405487,0.00117159241934,33721.4545988
72904.7954578,52.9807563712,0.826277372608,0.687947305879,"[0.0378433372471, 0.962156662753]",satyawinnie.com,https://site-images.similarcdn.com/image?url=satyawinnie.com&t=2&s=0&h=717ab87e0ecfe603bcea7db79e376a3619cadd966dcb6ff1c272cb8199a8d4ba,True,1.04598998895,884345,0.00116982685541,21396.6111238
71583.1592033,170.82196408,0.607538640354,0.197087477075,"[0.331111499455, 0.668888500545]",fallout-wiki.com,https://site-images.similarcdn.com/image?url=fallout-wiki.com&t=2&s=0&h=84f2c9d86c42fddb33ed1db423cef2404e531e3d5d41ad1e3f467c651b0714ef,False,2.86403593224,565912,0.00114861994339,26023.5743627
70689.8284592,341.376274383,0.553405877288,0.291212696017,"[0.541934244758, 0.458065755242]",sahra.org.za,https://site-images.similarcdn.com/image?url=sahra.org.za&t=2&s=0&h=01bc1f6d3e7701129c36b81ce8e80b1d244a0da944f66342de3d42dda3ba1bfd,False,4.15894438035,475864,0.00113428560106,29388.2562624
