AvgMonthVisits,AvgVisitDuration,BounceRate,Change,DesktopMobileShare,Domain,Favicon,HasAdsense,PagesPerVisit,Rank,Share,UniqueUsers
26119479.7801,1086.34245083,0.296850443627,-0.0301012532271,"[0.50354611542, 0.49645388458]",tumangaonline.com,https://site-images.similarcdn.com/image?url=tumangaonline.com&t=2&s=0&h=1e7c7274bd9185a294acb10ab8710ad2234bee9190de803a6f7c4edead519330,True,6.34065953525,1964,0.00815890415717,1762960.62215
24032259.6606,943.738557356,0.277093157923,0.0248477348285,"[0.328225842361, 0.671774157639]",manhuagui.com,https://site-images.similarcdn.com/image?url=manhuagui.com&t=2&s=0&h=e5c3ad0b16351b5fcaf5629e6bd10091a62d90d48d6806733444ba298af63ec2,True,51.1717826957,562,0.00750692222441,4057717.41056
23696972.3148,967.829900003,0.331707309097,-0.0523173779799,"[0.48765515862, 0.51234484138]",watchcartoononline.com,https://site-images.similarcdn.com/image?url=watchcartoononline.com&t=2&s=0&h=6342adf865f8d51a23d767aad9fe923fda0690680eab9b60885cb700fe1066cf,True,4.76534421921,2460,0.00740218900067,2657982.46277
22330987.6136,656.316653082,0.371145530522,-0.0492734002459,"[0.627305441021, 0.372694558979]",jkanime.net,https://site-images.similarcdn.com/image?url=jkanime.net&t=2&s=0&h=c01ac49760ddf452422be619e4d5d4ea716eaf8c8ba5a62b3f08b873a5ab1743,False,3.75384836342,2799,0.00697549833337,3792084.00861
22021770.6175,607.316516871,0.363232263272,0.00060752893906,"[0.431989846611, 0.568010153389]",b9good.com,https://site-images.similarcdn.com/image?url=b9good.com&t=2&s=0&h=670319bfa6a4b0a8d8c2bcbae7e8f420c31548a100484b4980fb6dfbd9d27375,False,4.29149317227,2628,0.00687890866711,3539110.35937
21456934.6368,630.672675945,0.356136448612,-0.359642741891,"[0.598579983186, 0.401420016814]",mangahere.cc,https://site-images.similarcdn.com/image?url=mangahere.cc&t=2&s=0&h=70a88116ae5dc7e6b275adb5af5e23c817b7bd93590a86f123c5059abd601a2e,True,23.5534178838,1024,0.00670247166797,3095500.62854
19120956.3696,1122.78222453,0.278992201232,-0.0398227726615,"[0.509571186442, 0.490428813558]",readmanga.me,https://site-images.similarcdn.com/image?url=readmanga.me&t=2&s=0&h=164fd95eab897c8be4112ce457fe501e7979fa7855a43b21b0fc941b21a03fb5,False,52.0084521533,744,0.00597278551207,2061332.57207
17941682.9301,895.435790367,0.222993393359,0.0189973164461,"[0.505380002507, 0.494619997493]",readcomiconline.to,https://site-images.similarcdn.com/image?url=readcomiconline.to&t=2&s=0&h=babdc6947d4f9df690ffba498f5fde508b87da0eee6bdacdd8cc902047875f8a,False,22.1895311108,1341,0.00560441757178,3057452.55643
17245675.0508,379.022672976,0.310781745413,-0.00138124545756,"[0.609846054529, 0.390153945471]",gocomics.com,https://site-images.similarcdn.com/image?url=gocomics.com&t=2&s=0&h=4f5e03052a5ca233d8574cc3ba015c8276a87f4cf6858ed292c250847ace0f38,True,13.4401359559,1545,0.00538700659623,2719806.8129
16670285.1622,1041.8329478,0.248295860034,-0.0257501855724,"[0.409499529662, 0.590500470338]",cartooncrazy.net,https://site-images.similarcdn.com/image?url=cartooncrazy.net&t=2&s=0&h=11f73ba2667da22917fe8eadce764969a89d6e436bfad7827a85393f40e85e8b,False,4.70745094758,3583,0.00520727288814,3313681.39999
16344521.1251,513.048843612,0.439182530909,0.0132698542243,"[0.745124096864, 0.254875903136]",anidub.com,https://site-images.similarcdn.com/image?url=anidub.com&t=2&s=0&h=a42e247e29af403f99ad68f5f6b7268e864601501be1e8a2d92f65be0bd86530,False,3.35249138646,4128,0.00510551444659,2133014.16153
15923633.5476,765.219873477,0.278813098614,-0.0168363372272,"[0.520861550272, 0.479138449728]",dm5.com,https://site-images.similarcdn.com/image?url=dm5.com&t=2&s=0&h=aa442e92f6ce6a0ce3057de85c2a388b6c9f42c4fa64ab074de7f3ec11e97b8f,False,44.7862047614,918,0.00497404240216,4193098.09519
15564893.7234,775.523033332,0.189395396696,-0.0422411318698,"[0.592808563802, 0.407191436198]",kimcartoon.me,https://site-images.similarcdn.com/image?url=kimcartoon.me&t=2&s=0&h=25ee249bd76bc818e861763512353eef1e98704847de0b06880d70942cf23dce,False,5.79458478052,3472,0.00486198336164,1868466.04351
14980722.3204,639.296506088,0.262128513309,0.121423193221,"[0.0126021615444, 0.987397838456]",k-manga.jp,https://site-images.similarcdn.com/image?url=k-manga.jp&t=2&s=0&h=438c6b6515b997cd742e95100ad417a2f5b9d3a245f02419d93a5868ba451bcf,False,9.07225557999,2734,0.00467950658459,3482827.95554
13425324.5386,895.440062905,0.334661284469,0.0423070665225,"[0.631848784504, 0.368151215496]",shikimori.org,https://site-images.similarcdn.com/image?url=shikimori.org&t=2&s=0&h=43334968a9cd9f8eabc2d958a257ca7881f553208fb4a278b3dd97ac75aec5c6,False,7.0013166481,3569,0.004193649227,2088613.69916
12963405.9644,953.19801623,0.352945475089,-0.0533993539034,"[0.555439507618, 0.444560492382]",mangapark.me,https://site-images.similarcdn.com/image?url=mangapark.me&t=2&s=0&h=de8c3ab425555c3b79bf14e4bf3d3291d6d424477a0a5de2b6152b31647d40d7,False,12.2114286178,2869,0.00404936038944,1621510.04994
12838890.4768,290.363475754,0.339688465762,-0.34040744654,"[0.575030029881, 0.424969970119]",13dl.net,https://site-images.similarcdn.com/image?url=13dl.net&t=2&s=0&h=04e0f3ba8b39d0848d9551fc02e4949669732a55a0672925816089a31c31fa08,False,4.31906627338,5192,0.00401046566649,867309.925799
12627528.9852,966.318181421,0.28066103201,0.0431127344834,"[0.196567678128, 0.803432321872]",biquge.com.tw,https://site-images.similarcdn.com/image?url=biquge.com.tw&t=2&s=0&h=a3477210a8b40304374db24ef0f471f0bd14e445ee36c30a5f70ad6db4bb7bd2,False,8.90189361227,3623,0.00394444298277,1681244.33829
12359482.3518,246.382819048,0.409640468201,-0.249034122123,"[0.502278302201, 0.497721697799]",manga-zip.net,https://site-images.similarcdn.com/image?url=manga-zip.net&t=2&s=0&h=859774a9b152e82a9fb93415eb11ccb9c4fa4ba78c2adf47660eb592d298d5a3,False,3.6185287389,5582,0.00386071364322,1558998.98339
12320971.1394,152.233013645,0.613975103664,-0.0215611281008,"[0.706923177174, 0.293076822826]",questionablecontent.net,https://site-images.similarcdn.com/image?url=questionablecontent.net&t=2&s=0&h=f80d0eb830d341d6f4440391ebfa08f423c0058ea6b5b684d79bc44818f20001,True,4.31508241143,4581,0.00384868395145,1005451.70365
11991273.1714,945.433818299,0.342928143121,0.128143411587,"[0.579523866524, 0.420476133476]",turkanime.tv,https://site-images.similarcdn.com/image?url=turkanime.tv&t=2&s=0&h=f3a29a6190b694ab5cb292cd065ffaec887bf2bce1197527b7ab5a8b0124d16d,False,4.07353633259,5733,0.00374569667357,1027529.73463
11363814.184,1129.47500294,0.277230864181,0.000703668457541,"[0.510349772776, 0.489650227224]",mintmanga.com,https://site-images.similarcdn.com/image?url=mintmanga.com&t=2&s=0&h=f3e4f6d69347e1523fafa4223cbab264ff5c3f1764e9811fb00689237efeaf96,False,52.9657940313,1363,0.00354969821634,1372882.83342
11198580.3454,589.599273618,0.325531243159,-0.196847474476,"[0.599593496901, 0.400406503099]",mangatown.com,https://site-images.similarcdn.com/image?url=mangatown.com&t=2&s=0&h=09297ec21c8ad634186cae302d3caa1e7dfb2e668196f32dbcba4df91c5890ef,True,28.8010227133,1989,0.00349808436094,1610651.63408
10859550.1775,799.727403783,0.13698481018,0.0543271420647,"[0.725093467703, 0.274906532297]",anilinkz.to,https://site-images.similarcdn.com/image?url=anilinkz.to&t=2&s=0&h=2109909c7a923d4cc25abbbc599e6d53dc3ff6bf0ec0834fc26b136bd217d6ff,False,6.04182257046,5080,0.00339218199727,1037097.63979
10721610.4959,535.12085328,0.473959729761,0.0201972224626,"[0.641828741551, 0.358171258449]",mangapanda.com,https://site-images.similarcdn.com/image?url=mangapanda.com&t=2&s=0&h=08e3f0bed09dea44bd5e2f09aa8fcc7320997ef8ae5335cee419b8a545f23a3b,False,27.0496426243,2030,0.00334909397824,1708429.96556
10682242.8487,507.848814502,0.544079595585,0.0989410543868,"[0.493149282434, 0.506850717566]",funimation.com,https://site-images.similarcdn.com/image?url=funimation.com&t=2&s=0&h=2d6e26201e22fd6f04f5bc3843baa1d5152311db8d3eb09ddaf6511da551553a,False,3.22496319546,6229,0.00333679676317,4681162.61162
10578273.7301,285.085060516,0.380036356169,-0.249839066697,"[0.355197600165, 0.644802399835]",yaraon-blog.com,https://site-images.similarcdn.com/image?url=yaraon-blog.com&t=2&s=0&h=f08e78c1f19b009fc2d6dfe6d449acd6efa1d6158f3e77d70b36d88b25c30f75,True,3.23504912212,7890,0.00330432007982,938429.242549
10344767.8597,924.267508745,0.202631820085,0.0937903453557,"[0.674110436904, 0.325889563096]",animelek.com,https://site-images.similarcdn.com/image?url=animelek.com&t=2&s=0&h=7a753a91c6b392529d3e7b34bfbe9927623ebe1fdf3a5cbffc42d9f2aa9e164a,False,5.19925942027,5667,0.00323138018851,1172885.10281
10287714.1126,1163.50619692,0.312655366855,0.453775102478,"[0.349167727311, 0.650832272689]",anime-sugoi.com,https://site-images.similarcdn.com/image?url=anime-sugoi.com&t=2&s=0&h=321d665a03d8cda809e4baeec46e9f77f3c7c7ec5856b6e6ef86cb16da429833,False,4.792532053,6146,0.00321355839195,1261933.07182
10181113.7858,275.240293742,0.468420436545,0.0844405338428,"[0.540430167561, 0.459569832439]",anime-planet.com,https://site-images.similarcdn.com/image?url=anime-planet.com&t=2&s=0&h=772eddfa23ca938e39727987a9dd9ae3d3a3a5a95eaa0e4e0f67cbb2b1f0372e,True,3.94845262209,5842,0.00318025980192,4682088.48899
9905260.3385,367.534775788,0.544219396447,0.0158273789555,"[0.677533158193, 0.322466841807]",adultmult.tv,https://site-images.similarcdn.com/image?url=adultmult.tv&t=2&s=0&h=acd0ef736981c682c8874dcac56e0404a5fd04d354aae34571d6b41e0d3b52fb,False,2.24507456917,8556,0.00309409185918,2269779.42514
9831054.31898,606.350209808,0.229387369008,-0.137986832632,"[0.47850266872, 0.52149733128]",iwara.tv,https://site-images.similarcdn.com/image?url=iwara.tv&t=2&s=0&h=26282eac8c0e7e71813b9324ee507462bfe7ee82ce0eb1cf355f64a3d8a97b1c,False,13.9010551085,3373,0.00307091223209,1470041.90058
9531416.48771,440.907857651,0.486415932376,-0.27720925028,"[0.297873076374, 0.702126923626]",tonarinoyj.jp,https://site-images.similarcdn.com/image?url=tonarinoyj.jp&t=2&s=0&h=e5a9054631f1343c7c0735431a2f3ac43888bb53072c8147001733c26f337f07,True,3.98099959463,6220,0.0029773147957,2182847.08662
9493856.07089,966.661505436,0.294204098275,0.127671021955,"[0.448106567579, 0.551893432421]",animeheaven.eu,https://site-images.similarcdn.com/image?url=animeheaven.eu&t=2&s=0&h=29611f225bc12c0c39e3b3f1020b5c06d3e4a2a15f42da7536e5fae669c9c404,False,5.4097803807,6713,0.00296558210257,727819.712628
8688124.59413,417.014981192,0.313061138708,0.0284603665697,"[0.655499140488, 0.344500859512]",anistar.me,https://site-images.similarcdn.com/image?url=anistar.me&t=2&s=0&h=8b07a2cec4777adda1e3da5c1ae7d22f34675141595b6887aff7c09ef6495da9,False,5.51540067891,6387,0.00271389692543,1072315.35746
8686941.2033,474.949037127,0.45037121163,-0.0738623469805,"[0.675673227293, 0.324326772707]",animeid.tv,https://site-images.similarcdn.com/image?url=animeid.tv&t=2&s=0&h=c92e3190dcdfd84de325d4675c8711698607a9c1e9e4386020b1a93aaa5b13df,False,3.07157777917,8281,0.00271352727135,1229838.32381
8653333.96112,1135.35247774,0.379361089967,-0.037649769429,"[0.270944831921, 0.729055168079]",zonarutoppuden.com,https://site-images.similarcdn.com/image?url=zonarutoppuden.com&t=2&s=0&h=605164210e48cf7ae51bb41316112d1eb248affc5484ca4b85fc5b02280c7926,False,4.00759895791,8147,0.00270302942567,1137325.30711
8550981.9981,140.398054204,0.555497748031,0.0741520228191,"[0.677820894604, 0.322179105396]",explosm.net,https://site-images.similarcdn.com/image?url=explosm.net&t=2&s=0&h=31bc3ae54a195d9fd133ef052b697451d8b8e816009216d8863872cf2cd3e3c8,True,5.21747568376,5962,0.00267105789088,1538735.75651
8247651.04423,567.356677478,0.298515871373,0.17027176075,"[0.0797245749559, 0.920275425044]",dm530.net,https://site-images.similarcdn.com/image?url=dm530.net&t=2&s=0&h=542b97bb1e5a8c0ed7c0fa595abcf4830385b00db3d3a00155fcab78f727818c,False,4.30415090574,6898,0.00257630683912,3633440.5082
8178916.89633,331.673208621,0.406767013585,-0.0160086525547,"[0.628095013681, 0.371904986319]",tapas.io,https://site-images.similarcdn.com/image?url=tapas.io&t=2&s=0&h=e1b7412a77fed77068b99b1c21b9cd0687c8a7b3f88dbb162b74ef3cf5a04c57,True,7.80387064418,5340,0.00255483645266,1917404.04291
8176389.34305,706.72569704,0.325066188061,-0.00842096696979,"[0.442555522036, 0.557444477964]",anime47.com,https://site-images.similarcdn.com/image?url=anime47.com&t=2&s=0&h=1edd7c802fb9e6b4c77459436aec14c8623e4acca8ad36ffed0e7346d1ebad9e,False,4.71465696866,7461,0.00255404692449,1034448.53804
8176255.31894,198.157528823,0.488279395124,-0.0443256503675,"[0.724111924954, 0.275888075046]",smbc-comics.com,https://site-images.similarcdn.com/image?url=smbc-comics.com&t=2&s=0&h=d40885f22d9ce08fa0618a3c30cb80bfe62beb61f0a2e0da17f97c4dc77c1246,True,4.47903074168,6894,0.00255400505957,1217720.06526
8144685.00994,758.896955659,0.283142611535,0.243199004997,"[0.444541046009, 0.555458953991]",kiss-anime.me,https://site-images.similarcdn.com/image?url=kiss-anime.me&t=2&s=0&h=293d4f10ffe7654db9f57c65b136dcc0e3c5dd9398eb06f36839e278c14c23d0,False,3.58504531831,8384,0.00254414348777,2742108.92911
8137822.21146,411.740936308,0.357202737369,0.0173012572024,"[0.0065501855992, 0.993449814401]",handycomic.jp,https://site-images.similarcdn.com/image?url=handycomic.jp&t=2&s=0&h=4ee8bdd60727971b6438b32195c25913502af60e8e8501a03c6add7ac3366874,False,9.08013044385,4729,0.00254199976532,3276257.97935
